Year,State,Municipality,Type,Homicides
1990,Jalisco,Concepción de Buenos Aires,municipality,1
1990,Jalisco,Cuautitlán de García Barragán,municipality,6
1990,Jalisco,Cuautla,municipality, 
1990,Jalisco,Cuquío,municipality, 
1990,Jalisco,Chapala,municipality,6
1990,Jalisco,Chimaltitán,municipality,2
1990,Jalisco,Chiquilistlán,municipality,4
1990,Jalisco,Degollado,municipality, 
1990,Jalisco,Ejutla,municipality, 
1990,Jalisco,Encarnación de Díaz,municipality,2
1990,Jalisco,Etzatlán,municipality,2
1990,Jalisco,El Grullo,municipality,3
1990,Jalisco,Guachinango,municipality,1
1990,Jalisco,Guadalajara,municipality,348
1990,Jalisco,Hostotipaquillo,municipality,5
1990,Jalisco,Huejúcar,municipality,2
1990,Jalisco,Huejuquilla el Alto,municipality, 
1990,Jalisco,La Huerta,municipality,8
1990,Jalisco,Ixtlahuacán de los Membrillos,municipality,1
1990,Jalisco,Ixtlahuacán del Río,municipality,6
1990,Jalisco,Jalostotitlán,municipality,1
1990,Jalisco,Jamay,municipality,1
1990,Jalisco,Jesús María,municipality, 
1990,Jalisco,Jilotlán de los Dolores,municipality,6
1990,Jalisco,Jocotepec,municipality,1
1990,Jalisco,Juanacatlán,municipality,1
1990,Jalisco,Juchitlán,municipality, 
1990,Jalisco,Lagos de Moreno,municipality,7
1990,Jalisco,El Limón,municipality, 
1990,Jalisco,Magdalena,municipality,4
1990,Jalisco,Santa María del Oro,municipality, 
1990,Jalisco,La Manzanilla de la Paz,municipality, 
1990,Jalisco,Mascota,municipality,6
1990,Jalisco,Mazamitla,municipality,3
1990,Jalisco,Mexticacán,municipality, 
1990,Jalisco,Mezquitic,municipality, 
1990,Jalisco,Mixtlán,municipality, 
1990,Jalisco,Ocotlán,municipality,9
1990,Jalisco,Ojuelos de Jalisco,municipality, 
1990,Jalisco,Pihuamo,municipality,5
1990,Jalisco,Poncitlán,municipality, 
1990,Jalisco,Puerto Vallarta,municipality,20
1990,Jalisco,Villa Purificación,municipality,8
1990,Jalisco,Quitupan,municipality,1
1990,Jalisco,El Salto,municipality,3
1990,Jalisco,San Cristóbal de la Barranca,municipality,2
1990,Jalisco,San Diego de Alejandría,municipality,1
1990,Jalisco,San Juan de los Lagos,municipality,1
1990,Jalisco,San Julián,municipality, 
1990,Jalisco,San Marcos,municipality, 
1990,Jalisco,San Martín de Bolaños,municipality,1
1990,Jalisco,San Martín Hidalgo,municipality,1
1990,Jalisco,San Miguel el Alto,municipality,1
1990,Jalisco,Gómez Farías,municipality, 
1990,Jalisco,San Sebastián del Oeste,municipality,1
1990,Jalisco,Santa María de los Ángeles,municipality,2
1990,Jalisco,Sayula,municipality,3
1990,Jalisco,Tala,municipality,7
1990,Jalisco,Talpa de Allende,municipality,2
1990,Jalisco,Tamazula de Gordiano,municipality,4
1990,Jalisco,Tapalpa,municipality,2
1990,Jalisco,Tecalitlán,municipality,7
1990,Jalisco,Tecolotlán,municipality,1
1990,Jalisco,Techaluta de Montenegro,municipality, 
1990,Jalisco,Tenamaxtlán,municipality, 
1990,Jalisco,Teocaltiche,municipality,1
1990,Jalisco,Teocuitatlán de Corona,municipality,1
1990,Jalisco,Tepatitlán de Morelos,municipality,3
1990,Jalisco,Tequila,municipality,10
1990,Jalisco,Teuchitlán,municipality, 
1990,Jalisco,Tizapán el Alto,municipality,3
1990,Jalisco,Tlajomulco de Zúñiga,municipality,8
1990,Jalisco,San Pedro Tlaquepaque,municipality,43
1990,Jalisco,Tolimán,municipality, 
1990,Jalisco,Tomatlán,municipality,7
1990,Jalisco,Tonalá,municipality,30
1990,Jalisco,Tonaya,municipality,1
1990,Jalisco,Tonila,municipality, 
1990,Jalisco,Totatiche,municipality, 
1990,Jalisco,Tototlán,municipality,2
1990,Jalisco,Tuxcacuesco,municipality,1
1990,Jalisco,Tuxcueca,municipality,1
1990,Jalisco,Tuxpan,municipality,3
1990,Jalisco,Unión de San Antonio,municipality, 
1990,Jalisco,Unión de Tula,municipality,1
1990,Jalisco,Valle de Guadalupe,municipality,3
1990,Jalisco,Valle de Juárez,municipality,2
1990,Jalisco,San Gabriel,municipality,1
1990,Jalisco,Villa Corona,municipality, 
1990,Jalisco,Villa Guerrero,municipality,1
1990,Jalisco,Villa Hidalgo,municipality,1
1990,Jalisco,Cañadas de Obregón,municipality, 
1990,Jalisco,Yahualica de González Gallo,municipality,1
1990,Jalisco,Zacoalco de Torres,municipality,2
1990,Jalisco,Zapopan,municipality,132
1990,Jalisco,Zapotiltic,municipality, 
1990,Jalisco,Zapotitlán de Vadillo,municipality,2
1990,Jalisco,Zapotlán del Rey,municipality, 
1990,Jalisco,Zapotlanejo,municipality,14
1990,Jalisco,San Ignacio Cerro Gordo,municipality, 
1990,Jalisco,No especificado,municipality,6
1990,México,México,state,3449
1990,México,Acambay de Ruíz Castañeda,municipality,22
1990,México,Acolman,municipality,11
1990,México,Aculco,municipality,22
1990,México,Almoloya de Alquisiras,municipality,4
1990,México,Almoloya de Juárez,municipality,31
1990,México,Almoloya del Río,municipality,2
1990,México,Amanalco,municipality,8
1990,México,Amatepec,municipality,40
1990,México,Amecameca,municipality,24
1990,México,Apaxco,municipality,5
1990,México,Atenco,municipality,4
1990,México,Atizapán,municipality,1
1990,México,Atizapán de Zaragoza,municipality,61
1990,México,Atlacomulco,municipality,15
1990,México,Atlautla,municipality,11
1990,México,Axapusco,municipality,3
1990,México,Ayapango,municipality,1
1990,México,Calimaya,municipality,2
1990,México,Capulhuac,municipality,9
1990,México,Coacalco de Berriozábal,municipality,32
1990,México,Coatepec Harinas,municipality,18
1990,México,Cocotitlán,municipality, 
1990,México,Coyotepec,municipality,17
1990,México,Cuautitlán,municipality,34
1990,México,Chalco,municipality,85
1990,México,Chapa de Mota,municipality,4
1990,México,Chapultepec,municipality,7
1990,México,Chiautla,municipality,4
1990,México,Chicoloapan,municipality,37
1990,México,Chiconcuac,municipality,2
1990,México,Chimalhuacán,municipality,83
1990,México,Donato Guerra,municipality,17
1990,México,Ecatepec de Morelos,municipality,311
1990,México,Ecatzingo,municipality,1
1990,México,Huehuetoca,municipality,18
1990,México,Hueypoxtla,municipality, 
1990,México,Huixquilucan,municipality,36
1990,México,Isidro Fabela,municipality,1
1990,México,Ixtapaluca,municipality,39
1990,México,Ixtapan de la Sal,municipality,18
1990,México,Ixtapan del Oro,municipality,1
1990,México,Ixtlahuaca,municipality,31
1990,México,Xalatlaco,municipality,2
1990,México,Jaltenco,municipality, 
1990,México,Jilotepec,municipality,13
1990,México,Jilotzingo,municipality,1
1990,México,Jiquipilco,municipality,9
1990,México,Jocotitlán,municipality,4
1990,México,Joquicingo,municipality,1
1990,México,Juchitepec,municipality,3
1990,México,Lerma,municipality,30
1990,México,Malinalco,municipality,3
1990,México,Melchor Ocampo,municipality,8
1990,México,Metepec,municipality,27
1990,México,Mexicaltzingo,municipality, 
1990,México,Morelos,municipality,3
1990,México,Naucalpan de Juárez,municipality,477
1990,México,Nezahualcóyotl,municipality,308
1990,México,Nextlalpan,municipality,1
1990,México,Nicolás Romero,municipality,28
1990,México,Nopaltepec,municipality, 
1990,México,Ocoyoacac,municipality,15
1990,México,Ocuilan,municipality,10
1990,México,El Oro,municipality,4
1990,México,Otumba,municipality,4
1990,México,Otzoloapan,municipality,8
1990,México,Otzolotepec,municipality,2
1990,México,Ozumba,municipality,6
1990,México,Papalotla,municipality, 
1990,México,La Paz,municipality,60
1990,México,Polotitlán,municipality,1
1990,México,Rayón,municipality, 
1990,México,San Antonio la Isla,municipality,1
1990,México,San Felipe del Progreso,municipality,33
1990,México,San Martín de las Pirámides,municipality, 
1990,México,San Mateo Atenco,municipality,11
1990,México,San Simón de Guerrero,municipality,5
1990,México,Santo Tomás,municipality,1
1990,México,Soyaniquilpan de Juárez,municipality, 
1990,México,Sultepec,municipality,15
1990,México,Tecámac,municipality,27
1990,México,Tejupilco,municipality,46
1990,México,Temamatla,municipality,1
1990,México,Temascalapa,municipality,1
1990,México,Temascalcingo,municipality,17
1990,México,Temascaltepec,municipality,24
1990,México,Temoaya,municipality,10
1990,México,Tenancingo,municipality,21
1990,México,Tenango del Aire,municipality,2
1990,México,Tenango del Valle,municipality,28
1990,México,Teoloyucan,municipality,10
1990,México,Teotihuacán,municipality,8
1990,México,Tepetlaoxtoc,municipality,5
1990,México,Tepetlixpa,municipality,8
1990,México,Tepotzotlán,municipality,13
1990,México,Tequixquiac,municipality,3
1990,México,Texcaltitlán,municipality,4
1990,México,Texcalyacac,municipality, 
1990,México,Texcoco,municipality,79
1990,México,Tezoyuca,municipality,3
1990,México,Tianguistenco,municipality,20
1990,México,Timilpan,municipality,4
1990,México,Tlalmanalco,municipality,15
1990,México,Tlalnepantla de Baz,municipality,201
1990,México,Tlatlaya,municipality,33
1990,México,Toluca,municipality,359
1990,México,Tonatico,municipality,1
1990,México,Tultepec,municipality,6
1990,México,Tultitlán,municipality,63
1990,México,Valle de Bravo,municipality,19
1990,México,Villa de Allende,municipality,11
1990,México,Villa del Carbón,municipality,3
1990,México,Villa Guerrero,municipality,23
1990,México,Villa Victoria,municipality,49
1990,México,Xonacatlán,municipality,2
1990,México,Zacazonapan,municipality,5
1990,México,Zacualpan,municipality,11
1990,México,Zinacantepec,municipality,25
1990,México,Zumpahuacán,municipality,6
1990,México,Zumpango,municipality,9
1990,México,Cuautitlán Izcalli,municipality,100
1990,México,Valle de Chalco Solidaridad,municipality, 
1990,México,Luvianos,municipality, 
1990,México,San José del Rincón,municipality, 
1990,México,Tonanitla,municipality, 
1990,México,No especificado,municipality,8
1990,Michoacán de Ocampo,Michoacán de Ocampo,state,1170
1990,Michoacán de Ocampo,Acuitzio,municipality,4
1990,Michoacán de Ocampo,Aguililla,municipality,45
1990,Michoacán de Ocampo,Álvaro Obregón,municipality, 
1990,Michoacán de Ocampo,Angamacutiro,municipality,4
1990,Michoacán de Ocampo,Angangueo,municipality,5
1990,Michoacán de Ocampo,Apatzingán,municipality,91
1990,Michoacán de Ocampo,Aporo,municipality,2
1990,Michoacán de Ocampo,Aquila,municipality,13
1990,Michoacán de Ocampo,Ario,municipality,72
1990,Michoacán de Ocampo,Arteaga,municipality,12
1990,Michoacán de Ocampo,Briseñas,municipality,1
1990,Michoacán de Ocampo,Buenavista,municipality,23
1990,Michoacán de Ocampo,Carácuaro,municipality,10
1990,Michoacán de Ocampo,Coahuayana,municipality,13
1990,Michoacán de Ocampo,Coalcomán de Vázquez Pallares,municipality,1
1990,Michoacán de Ocampo,Coeneo,municipality,1
1990,Michoacán de Ocampo,Contepec,municipality, 
1990,Michoacán de Ocampo,Copándaro,municipality,4
1990,Michoacán de Ocampo,Cotija,municipality,2
1990,Michoacán de Ocampo,Cuitzeo,municipality,1
1990,Michoacán de Ocampo,Charapan,municipality,1
1990,Michoacán de Ocampo,Charo,municipality,2
1990,Michoacán de Ocampo,Chavinda,municipality,1
1990,Michoacán de Ocampo,Cherán,municipality, 
1990,Michoacán de Ocampo,Chilchota,municipality,3
1990,Michoacán de Ocampo,Chinicuila,municipality,7
1990,Michoacán de Ocampo,Chucándiro,municipality, 
1990,Michoacán de Ocampo,Churintzio,municipality,1
1990,Michoacán de Ocampo,Churumuco,municipality,17
1990,Michoacán de Ocampo,Ecuandureo,municipality, 
1990,Michoacán de Ocampo,Epitacio Huerta,municipality,2
1990,Michoacán de Ocampo,Erongarícuaro,municipality,1
1990,Michoacán de Ocampo,Gabriel Zamora,municipality,12
1990,Michoacán de Ocampo,Hidalgo,municipality,17
1990,Michoacán de Ocampo,La Huacana,municipality,39
1990,Michoacán de Ocampo,Huandacareo,municipality,1
1990,Michoacán de Ocampo,Huaniqueo,municipality, 
1990,Michoacán de Ocampo,Huetamo,municipality,29
1990,Michoacán de Ocampo,Huiramba,municipality,2
1990,Michoacán de Ocampo,Indaparapeo,municipality, 
1990,Michoacán de Ocampo,Irimbo,municipality,2
1990,Michoacán de Ocampo,Ixtlán,municipality,2
1990,Michoacán de Ocampo,Jacona,municipality,17
1990,Michoacán de Ocampo,Jiménez,municipality, 
1990,Michoacán de Ocampo,Jiquilpan,municipality,6
1990,Michoacán de Ocampo,Juárez,municipality,5
1990,Michoacán de Ocampo,Jungapeo,municipality,1
1990,Michoacán de Ocampo,Lagunillas,municipality, 
1990,Michoacán de Ocampo,Madero,municipality,22
1990,Michoacán de Ocampo,Maravatío,municipality,7
1990,Michoacán de Ocampo,Marcos Castellanos,municipality,1
1990,Michoacán de Ocampo,Lázaro Cárdenas,municipality,61
1990,Michoacán de Ocampo,Morelia,municipality,128
1990,Michoacán de Ocampo,Morelos,municipality,4
1990,Michoacán de Ocampo,Múgica,municipality,23
1990,Michoacán de Ocampo,Nahuatzen,municipality,1
1990,Michoacán de Ocampo,Nocupétaro,municipality,9
1990,Michoacán de Ocampo,Nuevo Parangaricutiro,municipality,1
1990,Michoacán de Ocampo,Nuevo Urecho,municipality,6
1990,Michoacán de Ocampo,Numarán,municipality, 
1990,Michoacán de Ocampo,Ocampo,municipality,7
1990,Michoacán de Ocampo,Pajacuarán,municipality,3
1990,Michoacán de Ocampo,Panindícuaro,municipality,5
1990,Michoacán de Ocampo,Parácuaro,municipality,7
1990,Michoacán de Ocampo,Paracho,municipality,3
1990,Michoacán de Ocampo,Pátzcuaro,municipality,12
1990,Michoacán de Ocampo,Penjamillo,municipality,4
1990,Michoacán de Ocampo,Peribán,municipality,4
1990,Michoacán de Ocampo,La Piedad,municipality,14
1990,Michoacán de Ocampo,Purépero,municipality,1
1990,Michoacán de Ocampo,Puruándiro,municipality,8
1990,Michoacán de Ocampo,Queréndaro,municipality,2
1990,Michoacán de Ocampo,Quiroga,municipality,2
1990,Michoacán de Ocampo,Cojumatlán de Régules,municipality, 
1990,Michoacán de Ocampo,Los Reyes,municipality,9
1990,Michoacán de Ocampo,Sahuayo,municipality,16
1990,Michoacán de Ocampo,San Lucas,municipality,10
1990,Michoacán de Ocampo,Santa Ana Maya,municipality,3
1990,Michoacán de Ocampo,Salvador Escalante,municipality,6
1990,Michoacán de Ocampo,Senguio,municipality,5
1990,Michoacán de Ocampo,Susupuato,municipality,5
1990,Michoacán de Ocampo,Tacámbaro,municipality,25
1990,Michoacán de Ocampo,Tancítaro,municipality,9
1990,Michoacán de Ocampo,Tangamandapio,municipality,7
1990,Michoacán de Ocampo,Tangancícuaro,municipality,5
1990,Michoacán de Ocampo,Tanhuato,municipality,2
1990,Michoacán de Ocampo,Taretan,municipality,3
1990,Michoacán de Ocampo,Tarímbaro,municipality,5
1990,Michoacán de Ocampo,Tepalcatepec,municipality,10
1990,Michoacán de Ocampo,Tingambato,municipality,1
1990,Michoacán de Ocampo,Tingüindín,municipality,1
1990,Michoacán de Ocampo,Tiquicheo de Nicolás Romero,municipality,8
1990,Michoacán de Ocampo,Tlalpujahua,municipality,3
1990,Michoacán de Ocampo,Tlazazalca,municipality,2
1990,Michoacán de Ocampo,Tocumbo,municipality,3
1990,Michoacán de Ocampo,Tumbiscatío,municipality,4
1990,Michoacán de Ocampo,Turicato,municipality,56
1990,Michoacán de Ocampo,Tuxpan,municipality,4
1990,Michoacán de Ocampo,Tuzantla,municipality,10
1990,Michoacán de Ocampo,Tzintzuntzan,municipality, 
1990,Michoacán de Ocampo,Tzitzio,municipality,11
1990,Michoacán de Ocampo,Uruapan,municipality,42
1990,Michoacán de Ocampo,Venustiano Carranza,municipality,3
1990,Michoacán de Ocampo,Villamar,municipality,5
1990,Michoacán de Ocampo,Vista Hermosa,municipality,2
1990,Michoacán de Ocampo,Yurécuaro,municipality,7
1990,Michoacán de Ocampo,Zacapu,municipality,2
1990,Michoacán de Ocampo,Zamora,municipality,28
1990,Michoacán de Ocampo,Zináparo,municipality, 
1990,Michoacán de Ocampo,Zinapécuaro,municipality,7
1990,Michoacán de Ocampo,Ziracuaretiro,municipality,3
1990,Michoacán de Ocampo,Zitácuaro,municipality,35
1990,Michoacán de Ocampo,José Sixto Verduzco,municipality,4
1990,Michoacán de Ocampo,No especificado,municipality,2
1990,Morelos,Morelos,state,379
1990,Morelos,Amacuzac,municipality,5
1990,Morelos,Atlatlahucan,municipality,2
1990,Morelos,Axochiapan,municipality,7
1990,Morelos,Ayala,municipality,15
1990,Morelos,Coatlán del Río,municipality, 
1990,Morelos,Cuautla,municipality,39
1990,Morelos,Cuernavaca,municipality,129
1990,Morelos,Emiliano Zapata,municipality,4
1990,Morelos,Huitzilac,municipality, 
1990,Morelos,Jantetelco,municipality,2
1990,Morelos,Jiutepec,municipality,6
1990,Morelos,Jojutla,municipality,11
1990,Morelos,Jonacatepec de Leandro Valle,municipality,8
1990,Morelos,Mazatepec,municipality,1
1990,Morelos,Miacatlán,municipality,4
1990,Morelos,Ocuituco,municipality,4
1990,Morelos,Puente de Ixtla,municipality,19
1990,Morelos,Temixco,municipality,30
1990,Morelos,Tepalcingo,municipality,2
1990,Morelos,Tepoztlán,municipality,5
1990,Morelos,Tetecala,municipality,3
1990,Morelos,Tetela del Volcán,municipality,6
1990,Morelos,Tlalnepantla,municipality, 
1990,Morelos,Tlaltizapán de Zapata,municipality,9
1990,Morelos,Tlaquiltenango,municipality,4
1990,Morelos,Tlayacapan,municipality,5
1990,Morelos,Totolapan,municipality, 
1990,Morelos,Xochitepec,municipality,12
1990,Morelos,Yautepec,municipality,26
1990,Morelos,Yecapixtla,municipality,5
1990,Morelos,Zacatepec,municipality,8
1990,Morelos,Zacualpan de Amilpas,municipality,2
1990,Morelos,Temoac,municipality,4
1990,Morelos,Coatetelco,municipality, 
1990,Morelos,Xoxocotla,municipality, 
1990,Morelos,Hueyapan,municipality, 
1990,Morelos,No especificado,municipality,2
1990,Nayarit,Nayarit,state,243
1990,Nayarit,Acaponeta,municipality,21
1990,Nayarit,Ahuacatlán,municipality,7
1990,Nayarit,Amatlán de Cañas,municipality,1
1990,Nayarit,Compostela,municipality,30
1990,Nayarit,Huajicori,municipality,25
1990,Nayarit,Ixtlán del Río,municipality,6
1990,Nayarit,Jala,municipality,6
1990,Nayarit,Xalisco,municipality,2
1990,Nayarit,Del Nayar,municipality,4
1990,Nayarit,Rosamorada,municipality,12
1990,Nayarit,Ruíz,municipality,5
1990,Nayarit,San Blas,municipality,8
1990,Nayarit,San Pedro Lagunillas,municipality,2
1990,Nayarit,Santa María del Oro,municipality,9
1990,Nayarit,Santiago Ixcuintla,municipality,18
1990,Nayarit,Tecuala,municipality,8
1990,Nayarit,Tepic,municipality,63
1990,Nayarit,Tuxpan,municipality,9
1990,Nayarit,La Yesca,municipality,5
1990,Nayarit,Bahía de Banderas,municipality, 
1990,Nayarit,No especificado,municipality,2
1990,Nuevo León,Nuevo León,state,72
1990,Nuevo León,Abasolo,municipality, 
1990,Nuevo León,Agualeguas,municipality, 
1990,Nuevo León,Los Aldamas,municipality,1
1990,Nuevo León,Allende,municipality, 
1990,Nuevo León,Anáhuac,municipality,1
1990,Nuevo León,Apodaca,municipality,2
1990,Nuevo León,Aramberri,municipality, 
1990,Nuevo León,Bustamante,municipality, 
1990,Nuevo León,Cadereyta Jiménez,municipality,1
1990,Nuevo León,El Carmen,municipality, 
1990,Nuevo León,Cerralvo,municipality, 
1990,Nuevo León,Ciénega de Flores,municipality, 
1990,Nuevo León,China,municipality,1
1990,Nuevo León,Doctor Arroyo,municipality,3
1990,Nuevo León,Doctor Coss,municipality, 
1990,Nuevo León,Doctor González,municipality, 
1990,Nuevo León,Galeana,municipality,1
1990,Nuevo León,García,municipality, 
1990,Nuevo León,San Pedro Garza García,municipality,1
1990,Nuevo León,General Bravo,municipality, 
1990,Nuevo León,General Escobedo,municipality, 
1990,Nuevo León,General Terán,municipality,2
1990,Nuevo León,General Treviño,municipality, 
1990,Nuevo León,General Zaragoza,municipality, 
1990,Nuevo León,General Zuazua,municipality, 
1990,Nuevo León,Guadalupe,municipality,3
